txnId,orderCreateTime,upc,productDescription,productLink,qty,price,deliveryType,osVersion,deviceType,appType,orderDispatchTime,picker,pickCompleteTime,lineCompleteStatus,orderCompleteStatus,pickUpRequestTime,orderDeliveryTime,customerPickUpStatus
1.00E+12,10/9/18 16:23,37000874744,Downy Liquid Detergent,https://www.target.com/p/tide-plus-a-touch-of-downy-april-fresh-high-efficiency-liquid-laundry-detergent---138-fl-oz/-/A-15071687,1,17.99,driveUpDelivery,ios-10.3.4,Desktop,app,10/9/18 16:38,pk220,10/9/18 16:57,TRUE,cancelled,---,---,--
1.00E+12,10/9/18 16:41,79105116626,pet food 30 lbs,https://www.target.com/p/nutro-wholesome-essentials-adult-chicken-rice-dry-dog-food/-/A-53090016,1,54.99,driveUpDelivery,Android-7.0,Tablet,browser,10/9/18 17:00,pk236,10/9/18 17:25,TRUE,cancelled,---,---,--
1.00E+12,10/9/18 16:41,7.62E+11,Starbucks medium roast coffee,https://www.target.com/p/starbucks-pike-place-roast-medium-roast-ground-coffee-12oz/-/A-12954151,1,8.99,driveUpDelivery,Android-7.0,Tablet,browser,10/9/18 17:00,pk236,10/9/18 17:25,FALSE,cancelled,---,---,--
1.00E+12,10/9/18 17:08,37000874744,Downy Liquid Detergent,https://www.target.com/p/tide-plus-a-touch-of-downy-april-fresh-high-efficiency-liquid-laundry-detergent---138-fl-oz/-/A-15071687,1,17.99,driveUpDelivery,ios-10.3.3,Desktop,browser,10/9/18 17:18,pk240,10/9/18 17:40,TRUE,complete,10/9/18 18:16,10/9/18 18:21,declined
1.00E+12,10/9/18 17:08,73257014427,Tall FlexGuard Kitchen Trash Bags 13 Gallon,https://www.target.com/p/flexguard-tall-kitchen-drawstring-trash-bags-unscented-13-gallon-60ct-up-up-153/-/A-14738971,2,8.99,driveUpDelivery,ios-10.3.3,Desktop,browser,10/9/18 17:18,pk240,10/9/18 17:40,TRUE,complete,10/9/18 18:16,10/9/18 18:21,pickUpCompleted
1.00E+12,10/9/18 17:08,5.00E+12,Dual action tinted moisturiser,https://www.target.com/p/no7-dual-action-tinted-moisturiser-spf-15-medium-1-6oz/-/A-14496960,2,11.99,driveUpDelivery,ios-10.3.3,Desktop,browser,10/9/18 17:18,pk240,10/9/18 17:40,TRUE,complete,10/9/18 18:16,10/9/18 18:21,pickUpCompleted
1.00E+12,10/9/18 17:33,8.49E+11,Acacia 7 pc wicker patio dining set,https://www.target.com/p/lincoln-7pc-acacia-wood-wicker-patio-dining-set-dark-brown-christopher-knight-home/-/A-76471152,1,899.99,driveUpDelivery,Android-7.0,Mobile,browser,10/9/18 17:36,pk225,10/9/18 17:50,TRUE,complete,10/9/18 19:18,10/9/18 19:24,declined
1.00E+12,10/9/18 17:33,37000874744,Downy Liquid Detergent,https://www.target.com/p/tide-plus-a-touch-of-downy-april-fresh-high-efficiency-liquid-laundry-detergent---138-fl-oz/-/A-15071687,2,17.99,driveUpDelivery,Android-7.0,Mobile,browser,10/9/18 17:36,pk225,10/9/18 17:50,TRUE,complete,10/9/18 19:18,10/9/18 19:24,pickUpCompleted
1.00E+12,10/9/18 17:33,33200005445,Arm & Hammer Liquid Laundry Detergent,https://www.target.com/p/arm---38--hammer-plus-oxiclean-fresh-scent-liquid-laundry-detergent--224-fl-oz/-/A-49135699,2,11.99,driveUpDelivery,Android-7.0,Mobile,browser,10/9/18 17:36,pk225,10/9/18 17:50,TRUE,complete,10/9/18 19:18,10/9/18 19:24,pickUpCompleted
1.00E+12,10/9/18 17:47,16000123151,GM Honey Nut Cheerios Cereal 19 oz,https://www.target.com/p/cheerios-honey-nut-breakfast-cereal-19-5oz-general-mills/-/A-14765766,1,3.99,driveUpDelivery,ios-9.3.5,Mobile,browser,10/9/18 18:00,pk223,10/9/18 18:16,TRUE,cancelled,---,---,--
1.00E+12,10/9/18 17:47,33200005445,Arm & Hammer Liquid Laundry Detergent,https://www.target.com/p/arm---38--hammer-plus-oxiclean-fresh-scent-liquid-laundry-detergent--224-fl-oz/-/A-49135699,1,11.99,driveUpDelivery,ios-9.3.5,Mobile,browser,10/9/18 18:00,pk223,10/9/18 18:16,TRUE,cancelled,---,---,--
1.00E+12,10/9/18 17:47,6.48E+11,7oz Opalhouse Glass Jar Candle Sweet Almond Blossom,https://www.target.com/p/7oz-glass-jar-candle-sweet-almond-blossom---floral-collection---opalhouse--8482-/-/A-54012199,1,10.99,driveUpDelivery,ios-9.3.5,Mobile,browser,10/9/18 18:00,pk223,10/9/18 18:16,TRUE,cancelled,---,---,--
1.00E+12,10/9/18 17:47,75720005055,2.5Ga water jug,https://www.target.com/p/poland-spring-brand-100-natural-spring-water-2-5-gal-jug/-/A-14756374,1,3.09,driveUpDelivery,ios-9.3.5,Mobile,browser,10/9/18 18:00,pk223,10/9/18 18:16,TRUE,cancelled,---,---,--
1.00E+12,10/9/18 17:47,7.42E+11,7.5ft christmas tree 28 lbs,https://www.target.com/p/7-5ft-pre-lit-artificial-christmas-tree-full-virginia-pine-clear-lights-wondershop-8482/-/A-52331490,2,129.99,driveUpDelivery,ios-9.3.5,Mobile,browser,10/9/18 18:00,pk223,10/9/18 18:16,FALSE,cancelled,---,---,--
1.00E+12,10/9/18 18:05,7.52E+11,PowerXL Vortex Air Fryer,https://www.target.com/p/as-seen-on-tv-powerxl-vortex-air-fryer--3qt---black/-/A-76544201,1,99.99,driveUpDelivery,Android-8.1,Mobile,browser,10/9/18 18:18,pk230,10/9/18 18:40,TRUE,cancelled,---,---,--
1.00E+12,10/9/18 18:05,38675340169," Schwinn Ranger bike 24""",https://www.target.com/p/schwinn-ranger-24-34-kids-39-mountain-bike-purple/-/A-52765014,1,209.99,driveUpDelivery,Android-8.1,Mobile,browser,10/9/18 18:18,pk230,10/9/18 18:40,FALSE,cancelled,---,---,--
1.00E+12,10/9/18 18:05,4.90E+11,Up & Up AA Batteries,https://www.target.com/p/aa-batteries-10ct-up-up-153/-/A-53692528,1,8.49,driveUpDelivery,Android-8.1,Mobile,browser,10/9/18 18:18,pk230,10/9/18 18:40,TRUE,cancelled,---,---,--
1.00E+12,10/9/18 18:05,8.58E+11,Instant Pot Duo 6 quart programmable pressure cooker,https://www.target.com/p/instant-pot-duo-nova-6-quart-7-in-1-one-touch-multi-use-programmable-pressure-cooker-with-new-easy-seal-lid---8211--latest-model/-/A-54643166,1,69.95,driveUpDelivery,Android-8.1,Mobile,browser,10/9/18 18:18,pk230,10/9/18 18:40,TRUE,cancelled,---,---,--
1.00E+12,10/9/18 18:30,8.49E+11," 10"" Gel Foam Mattress",https://www.target.com/p/california-king-comfort-collection-gel-10--34--memory-foam-mattress---lucid/-/A-54670876,1,419.99,driveUpDelivery,ios-9.3.6,Tablet,browser,10/9/18 18:40,pk238,10/9/18 18:55,TRUE,complete,10/9/18 20:16,10/9/18 20:22,pickUpCompleted
1.00E+12,10/9/18 18:30,8.96E+11,Raw Sugar Simply Hand Wash Sensitive Skin,https://www.target.com/p/raw-sugar-simply-hand-wash-sensitive-skin-green-tea-cucumber-aloe-16-9-fl-oz/-/A-52735228,1,4.99,driveUpDelivery,ios-9.3.6,Tablet,browser,10/9/18 18:40,pk238,10/9/18 18:55,TRUE,complete,10/9/18 20:16,10/9/18 20:22,pickUpCompleted
1.00E+12,10/9/18 18:59,5.00E+12,Dual action tinted moisturiser,https://www.target.com/p/no7-dual-action-tinted-moisturiser-spf-15-medium-1-6oz/-/A-14496960,1,11.99,driveUpDelivery,Android-7.0,Mobile,browser,10/9/18 19:07,pk238,10/9/18 19:34,FALSE,cancelled,---,---,--
1.00E+12,10/9/18 19:24,4.91E+11,Set of 3 Non-Stick Cookie Sheets Made By Design,https://www.target.com/p/set-of-3-non-stick-cookie-sheets-carbon-steel-made-by-design-8482/-/A-53118936,1,13,driveUpDelivery,Android-7.0,Tablet,browser,10/9/18 19:38,pk232,10/9/18 19:56,TRUE,complete,10/9/18 21:57,10/9/18 22:03,declined
1.00E+12,10/9/18 19:24,5.00E+12,Dual action tinted moisturiser,https://www.target.com/p/no7-dual-action-tinted-moisturiser-spf-15-medium-1-6oz/-/A-14496960,1,11.99,driveUpDelivery,Android-7.0,Tablet,browser,10/9/18 19:38,pk232,10/9/18 19:56,TRUE,complete,10/9/18 21:57,10/9/18 22:03,pickUpCompleted
1.00E+12,10/9/18 19:24,7.62E+11,Starbucks medium roast coffee,https://www.target.com/p/starbucks-pike-place-roast-medium-roast-ground-coffee-12oz/-/A-12954151,4,8.99,driveUpDelivery,Android-7.0,Tablet,browser,10/9/18 19:38,pk232,10/9/18 19:56,TRUE,complete,10/9/18 21:57,10/9/18 22:03,pickUpCompleted
1.00E+12,10/9/18 19:24,8.58E+11,Instant Pot Duo 6 quart programmable pressure cooker,https://www.target.com/p/instant-pot-duo-nova-6-quart-7-in-1-one-touch-multi-use-programmable-pressure-cooker-with-new-easy-seal-lid---8211--latest-model/-/A-54643166,1,69.95,driveUpDelivery,Android-7.0,Tablet,browser,10/9/18 19:38,pk232,10/9/18 19:56,TRUE,complete,10/9/18 21:57,10/9/18 22:03,pickUpCompleted
1.00E+12,10/9/18 19:24,11217994716,Double Zipper snack bags,https://www.target.com/p/double-zipper-snack-size-bags-150ct-up-up-8482/-/A-16360916,1,3.49,driveUpDelivery,Android-7.0,Tablet,browser,10/9/18 19:38,pk232,10/9/18 19:56,TRUE,complete,10/9/18 21:57,10/9/18 22:03,pickUpCompleted
1.00E+12,10/9/18 19:48,11217994716,Double Zipper snack bags,https://www.target.com/p/double-zipper-snack-size-bags-150ct-up-up-8482/-/A-16360916,2,3.49,driveUpDelivery,ios-9.3.5,Tablet,browser,10/9/18 19:58,pk235,10/9/18 20:23,TRUE,complete,10/9/18 20:49,10/9/18 20:54,pickUpCompleted
1.00E+12,10/9/18 19:48,8.49E+11,Acacia 7 pc wicker patio dining set,https://www.target.com/p/lincoln-7pc-acacia-wood-wicker-patio-dining-set-dark-brown-christopher-knight-home/-/A-76471152,1,899.99,driveUpDelivery,ios-9.3.5,Tablet,browser,10/9/18 19:58,pk235,10/9/18 20:23,TRUE,complete,10/9/18 20:49,10/9/18 20:54,pickUpCompleted
1.00E+12,10/9/18 19:48,6.44E+11,Premier Protein Shake,https://www.target.com/p/premier-protein-shake-chocolate-11oz-4pk/-/A-50835667,1,7.99,driveUpDelivery,ios-9.3.5,Tablet,browser,10/9/18 19:58,pk235,10/9/18 20:23,TRUE,complete,10/9/18 20:49,10/9/18 20:54,pickUpCompleted
1.00E+12,10/9/18 19:48,36000485981,Cottonelle ultra toilet paper,https://www.target.com/p/cottonelle-ultra-comfort-care-toilet-paper---24-mega-rolls/-/A-75665836,1,21.99,driveUpDelivery,ios-9.3.5,Tablet,browser,10/9/18 19:58,pk235,10/9/18 20:23,TRUE,complete,10/9/18 20:49,10/9/18 20:54,pickUpCompleted
1.00E+12,10/9/18 19:48,16000123151,GM Honey Nut Cheerios Cereal 19 oz,https://www.target.com/p/cheerios-honey-nut-breakfast-cereal-19-5oz-general-mills/-/A-14765766,1,3.99,driveUpDelivery,ios-9.3.5,Tablet,browser,10/9/18 19:58,pk235,10/9/18 20:23,TRUE,complete,10/9/18 20:49,10/9/18 20:54,pickUpCompleted
1.00E+12,10/10/18 8:24,73257014427,Tall FlexGuard Kitchen Trash Bags 13 Gallon,https://www.target.com/p/flexguard-tall-kitchen-drawstring-trash-bags-unscented-13-gallon-60ct-up-up-153/-/A-14738971,1,8.99,driveUpDelivery,ios-10.3.3,Tablet,browser,10/10/18 8:34,pk230,10/10/18 8:53,TRUE,complete,10/10/18 10:02,10/10/18 10:05,pickUpCompleted
1.00E+12,10/10/18 8:43,11217994716,Double Zipper snack bags,https://www.target.com/p/double-zipper-snack-size-bags-150ct-up-up-8482/-/A-16360916,1,3.49,driveUpDelivery,Android-7.0,Tablet,browser,10/10/18 8:44,pk229,10/10/18 9:05,TRUE,complete,10/10/18 10:03,10/10/18 10:09,pickUpCompleted
1.00E+12,10/10/18 8:43,7.52E+11,PowerXL Vortex Air Fryer,https://www.target.com/p/as-seen-on-tv-powerxl-vortex-air-fryer--3qt---black/-/A-76544201,1,99.99,driveUpDelivery,Android-7.0,Tablet,browser,10/10/18 8:44,pk229,10/10/18 9:05,TRUE,complete,10/10/18 10:03,10/10/18 10:09,pickUpCompleted
1.00E+12,10/10/18 8:43,8.58E+11,Instant Pot Duo 6 quart programmable pressure cooker,https://www.target.com/p/instant-pot-duo-nova-6-quart-7-in-1-one-touch-multi-use-programmable-pressure-cooker-with-new-easy-seal-lid---8211--latest-model/-/A-54643166,1,69.95,driveUpDelivery,Android-7.0,Tablet,browser,10/10/18 8:44,pk229,10/10/18 9:05,TRUE,complete,10/10/18 10:03,10/10/18 10:09,pickUpCompleted
1.00E+12,10/10/18 8:43,8.88E+11,Electric Scooter Folding,https://www.target.com/p/hover-1-journey-electric-folding-scooter---white/-/A-78595840,1,349.99,driveUpDelivery,Android-7.0,Tablet,browser,10/10/18 8:44,pk229,10/10/18 9:05,TRUE,complete,10/10/18 10:03,10/10/18 10:09,pickUpCompleted
1.00E+12,10/10/18 9:00,7.52E+11,PowerXL Vortex Air Fryer,https://www.target.com/p/as-seen-on-tv-powerxl-vortex-air-fryer--3qt---black/-/A-76544201,1,99.99,driveUpDelivery,Android-7.1.2,Mobile,app,10/10/18 9:06,pk232,10/10/18 9:25,TRUE,complete,10/10/18 10:18,10/10/18 10:22,pickUpCompleted
1.00E+12,10/10/18 9:00,8.13E+11,Jbuds Air true wireless earbuds,https://www.target.com/p/jbuds-air-true-wireless-signature-earbuds-black/-/A-54283695,2,49.99,driveUpDelivery,Android-7.1.2,Mobile,app,10/10/18 9:06,pk232,10/10/18 9:25,TRUE,complete,10/10/18 10:18,10/10/18 10:22,pickUpCompleted
1.00E+12,10/10/18 9:14,8.13E+11,Jbuds Air true wireless earbuds,https://www.target.com/p/jbuds-air-true-wireless-signature-earbuds-black/-/A-54283695,3,49.99,driveUpDelivery,Android-7.0,Desktop,app,10/10/18 9:35,pk236,10/10/18 9:54,TRUE,complete,10/10/18 11:10,10/10/18 11:15,pickUpCompleted
1.00E+12,10/10/18 9:37,8.30E+11,Lemon Scent Dishwasher Tablets Smartly,https://www.target.com/p/lemon-scent-dishwasher-packs-32ct-smartly-8482/-/A-75666570,1,4.49,driveUpDelivery,Android-7.0,Mobile,browser,10/10/18 9:51,pk225,10/10/18 10:17,TRUE,complete,10/10/18 11:38,10/10/18 11:44,pickUpCompleted
1.00E+12,10/10/18 9:37,8.30E+11,Lavender & Bergamot Liquid Hand Soap,https://www.target.com/p/lavender-38-bergamot-liquid-hand-soap-12-fl-oz-everspring-8482/-/A-75663199,1,2.79,driveUpDelivery,Android-7.0,Mobile,browser,10/10/18 9:51,pk225,10/10/18 10:17,TRUE,complete,10/10/18 11:38,10/10/18 11:44,pickUpCompleted
1.00E+12,10/10/18 9:37,79105116626,pet food 30 lbs,https://www.target.com/p/nutro-wholesome-essentials-adult-chicken-rice-dry-dog-food/-/A-53090016,2,54.99,driveUpDelivery,Android-7.0,Mobile,browser,10/10/18 9:51,pk225,10/10/18 10:17,TRUE,complete,10/10/18 11:38,10/10/18 11:44,pickUpCompleted
1.00E+12,10/10/18 9:50,81877502248,convertible crib 4 in 1,https://www.target.com/p/storkcraft-steveston-4-in-1-convertible-crib-and-changer-with-drawer/-/A-53910066?preselect=75559733#lnk=sametab,1,279.99,driveUpDelivery,Android-7.0,Mobile,browser,10/10/18 9:58,pk222,10/10/18 10:25,TRUE,cancelled,---,---,--
1.00E+12,10/10/18 9:50,8.90E+11,Teak wood patio dining set,https://www.target.com/p/marina-11pc-teak-patio-dining-set-white-modway/-/A-77605946,2,3999.99,driveUpDelivery,Android-7.0,Mobile,browser,10/10/18 9:58,pk222,10/10/18 10:25,TRUE,cancelled,---,---,--
1.00E+12,10/10/18 9:50,8.96E+11,Raw Sugar Simply Hand Wash Sensitive Skin,https://www.target.com/p/raw-sugar-simply-hand-wash-sensitive-skin-green-tea-cucumber-aloe-16-9-fl-oz/-/A-52735228,2,4.99,driveUpDelivery,Android-7.0,Mobile,browser,10/10/18 9:58,pk222,10/10/18 10:25,FALSE,cancelled,---,---,--
1.00E+12,10/10/18 9:50,8.58E+11,Instant Pot Duo 6 quart programmable pressure cooker,https://www.target.com/p/instant-pot-duo-nova-6-quart-7-in-1-one-touch-multi-use-programmable-pressure-cooker-with-new-easy-seal-lid---8211--latest-model/-/A-54643166,1,69.95,driveUpDelivery,Android-7.0,Mobile,browser,10/10/18 9:58,pk222,10/10/18 10:25,TRUE,cancelled,---,---,--
1.00E+12,10/10/18 9:50,5.00E+12,Dual action tinted moisturiser,https://www.target.com/p/no7-dual-action-tinted-moisturiser-spf-15-medium-1-6oz/-/A-14496960,1,11.99,driveUpDelivery,Android-7.0,Mobile,browser,10/10/18 9:58,pk222,10/10/18 10:25,TRUE,cancelled,---,---,--
1.00E+12,10/10/18 9:50,4.91E+11,Set of 3 Non-Stick Cookie Sheets Made By Design,https://www.target.com/p/set-of-3-non-stick-cookie-sheets-carbon-steel-made-by-design-8482/-/A-53118936,3,13,driveUpDelivery,Android-7.0,Mobile,browser,10/10/18 9:58,pk222,10/10/18 10:25,TRUE,cancelled,---,---,--
1.00E+12,10/10/18 9:50,8.49E+11," 10"" Gel Foam Mattress",https://www.target.com/p/california-king-comfort-collection-gel-10--34--memory-foam-mattress---lucid/-/A-54670876,1,419.99,driveUpDelivery,Android-7.0,Mobile,browser,10/10/18 9:58,pk222,10/10/18 10:25,TRUE,cancelled,---,---,--
1.00E+12,10/10/18 10:06,38675340169," Schwinn Ranger bike 24""",https://www.target.com/p/schwinn-ranger-24-34-kids-39-mountain-bike-purple/-/A-52765014,1,209.99,driveUpDelivery,Android-8.1,Mobile,browser,10/10/18 10:19,pk231,10/10/18 10:46,TRUE,complete,10/10/18 12:05,10/10/18 12:10,declined
1.00E+12,10/10/18 10:29,41333048642,Duracell AA batteries,https://www.target.com/p/duracell-copper-top-aa-batteries-10ct/-/A-14044612,2,9.49,driveUpDelivery,ios-10.3.3,Tablet,app,10/10/18 10:37,pk226,10/10/18 11:03,TRUE,cancelled,---,---,--
1.00E+12,10/10/18 10:29,5.01E+12,Rimmel Long lasting lipstick,https://www.target.com/p/rimmel-lasting-finish-lipstick-264-coffee-shimmer---0-14floz/-/A-52533864,1,4.99,driveUpDelivery,ios-10.3.3,Tablet,app,10/10/18 10:37,pk226,10/10/18 11:03,TRUE,cancelled,---,---,--
1.00E+12,10/10/18 10:29,8.58E+11,Instant Pot Duo 6 quart programmable pressure cooker,https://www.target.com/p/instant-pot-duo-nova-6-quart-7-in-1-one-touch-multi-use-programmable-pressure-cooker-with-new-easy-seal-lid---8211--latest-model/-/A-54643166,3,69.95,driveUpDelivery,ios-10.3.3,Tablet,app,10/10/18 10:37,pk226,10/10/18 11:03,TRUE,cancelled,---,---,--
1.00E+12,10/10/18 10:29,7.52E+11,PowerXL Vortex Air Fryer,https://www.target.com/p/as-seen-on-tv-powerxl-vortex-air-fryer--3qt---black/-/A-76544201,2,99.99,driveUpDelivery,ios-10.3.3,Tablet,app,10/10/18 10:37,pk226,10/10/18 11:03,TRUE,cancelled,---,---,--
1.00E+12,10/10/18 10:29,6.44E+11,Premier Protein Shake,https://www.target.com/p/premier-protein-shake-chocolate-11oz-4pk/-/A-50835667,1,7.99,driveUpDelivery,ios-10.3.3,Tablet,app,10/10/18 10:37,pk226,10/10/18 11:03,FALSE,cancelled,---,---,--
1.00E+12,10/10/18 10:50,70230171276,Plastic Jug Cat Litter,https://www.target.com/p/purina-tidy-cats-clumping-lightweight-4-in-1-strength-plastic-jug-cat-litter-8-5lbs/-/A-50382489,2,12.99,driveUpDelivery,ios-9.3.5,Desktop,app,10/10/18 11:03,pk229,10/10/18 11:24,TRUE,complete,10/10/18 12:12,10/10/18 12:17,pickUpCompleted
1.00E+12,10/10/18 10:50,6.48E+11,7oz Opalhouse Glass Jar Candle Sweet Almond Blossom,https://www.target.com/p/7oz-glass-jar-candle-sweet-almond-blossom---floral-collection---opalhouse--8482-/-/A-54012199,2,10.99,driveUpDelivery,ios-9.3.5,Desktop,app,10/10/18 11:03,pk229,10/10/18 11:24,TRUE,complete,10/10/18 12:12,10/10/18 12:17,pickUpCompleted
1.00E+12,10/10/18 10:50,85239021873,Archer Farms Monster Trail Mix,https://www.target.com/p/monster-trail-mix-36oz-archer-farms-153/-/A-53169296,2,7.99,driveUpDelivery,ios-9.3.5,Desktop,app,10/10/18 11:03,pk229,10/10/18 11:24,TRUE,complete,10/10/18 12:12,10/10/18 12:17,pickUpCompleted
1.00E+12,10/10/18 11:10,7.62E+11,Starbucks medium roast coffee,https://www.target.com/p/starbucks-pike-place-roast-medium-roast-ground-coffee-12oz/-/A-12954151,1,8.99,driveUpDelivery,ios-9.3.6,Desktop,browser,10/10/18 11:22,pk239,10/10/18 11:41,TRUE,complete,10/10/18 12:47,10/10/18 12:53,pickUpCompleted
1.00E+12,10/10/18 11:10,5.00E+12,Dual action tinted moisturiser,https://www.target.com/p/no7-dual-action-tinted-moisturiser-spf-15-medium-1-6oz/-/A-14496960,1,11.99,driveUpDelivery,ios-9.3.6,Desktop,browser,10/10/18 11:22,pk239,10/10/18 11:41,TRUE,complete,10/10/18 12:47,10/10/18 12:53,pickUpCompleted
1.00E+12,10/10/18 11:10,8.88E+11,Electric Scooter Folding,https://www.target.com/p/hover-1-journey-electric-folding-scooter---white/-/A-78595840,2,349.99,driveUpDelivery,ios-9.3.6,Desktop,browser,10/10/18 11:22,pk239,10/10/18 11:41,TRUE,complete,10/10/18 12:47,10/10/18 12:53,pickUpCompleted
1.00E+12,10/10/18 11:10,8.90E+11,Teak wood patio dining set,https://www.target.com/p/marina-11pc-teak-patio-dining-set-white-modway/-/A-77605946,2,3999.99,driveUpDelivery,ios-9.3.6,Desktop,browser,10/10/18 11:22,pk239,10/10/18 11:41,TRUE,complete,10/10/18 12:47,10/10/18 12:53,pickUpCompleted
1.00E+12,10/10/18 11:28,8.90E+11,Teak wood patio dining set,https://www.target.com/p/marina-11pc-teak-patio-dining-set-white-modway/-/A-77605946,1,3999.99,driveUpDelivery,Android-8.0,Desktop,browser,10/10/18 11:40,pk233,10/10/18 12:00,TRUE,complete,10/10/18 13:32,10/10/18 13:38,declined
1.00E+12,10/10/18 11:28,1.93E+11,2 Drawer Night Stand,https://www.target.com/p/pine-wood-night-stand-with-2-drawers-gold-benzara/-/A-54626340,1,339.99,driveUpDelivery,Android-8.0,Desktop,browser,10/10/18 11:40,pk233,10/10/18 12:00,TRUE,complete,10/10/18 13:32,10/10/18 13:38,declined
1.00E+12,10/10/18 11:43,1.93E+11,2 Drawer Night Stand,https://www.target.com/p/pine-wood-night-stand-with-2-drawers-gold-benzara/-/A-54626340,1,339.99,driveUpDelivery,Android-7.0,Tablet,app,10/10/18 11:51,pk225,10/10/18 12:07,TRUE,complete,10/10/18 12:35,10/10/18 12:41,declined
1.00E+12,10/10/18 11:43,85239021873,Archer Farms Monster Trail Mix,https://www.target.com/p/monster-trail-mix-36oz-archer-farms-153/-/A-53169296,2,7.99,driveUpDelivery,Android-7.0,Tablet,app,10/10/18 11:51,pk225,10/10/18 12:07,TRUE,complete,10/10/18 12:35,10/10/18 12:41,pickUpCompleted
1.00E+12,10/10/18 11:43,79105116626,pet food 30 lbs,https://www.target.com/p/nutro-wholesome-essentials-adult-chicken-rice-dry-dog-food/-/A-53090016,1,54.99,driveUpDelivery,Android-7.0,Tablet,app,10/10/18 11:51,pk225,10/10/18 12:07,TRUE,complete,10/10/18 12:35,10/10/18 12:41,pickUpCompleted
1.00E+12,10/10/18 11:43,8.30E+11,Lemon Scent Dishwasher Tablets Smartly,https://www.target.com/p/lemon-scent-dishwasher-packs-32ct-smartly-8482/-/A-75666570,1,4.49,driveUpDelivery,Android-7.0,Tablet,app,10/10/18 11:51,pk225,10/10/18 12:07,TRUE,complete,10/10/18 12:35,10/10/18 12:41,pickUpCompleted
1.00E+12,10/10/18 12:08,6.44E+11,Premier Protein Shake,https://www.target.com/p/premier-protein-shake-chocolate-11oz-4pk/-/A-50835667,1,7.99,driveUpDelivery,ios-10.3.3,Desktop,app,10/10/18 12:20,pk222,10/10/18 12:44,TRUE,complete,10/10/18 14:19,10/10/18 14:25,pickUpCompleted
1.00E+12,10/10/18 12:08,4.90E+11,Up & Up AA Batteries,https://www.target.com/p/aa-batteries-10ct-up-up-153/-/A-53692528,2,8.49,driveUpDelivery,ios-10.3.3,Desktop,app,10/10/18 12:20,pk222,10/10/18 12:44,TRUE,complete,10/10/18 14:19,10/10/18 14:25,pickUpCompleted
1.00E+12,10/10/18 12:08,1.92E+11,heydayª Wired Earbuds - Dusty Coral,https://www.target.com/p/heyday-8482-wired-earbuds-dusty-coral/-/A-79899095,1,8.99,driveUpDelivery,ios-10.3.3,Desktop,app,10/10/18 12:20,pk222,10/10/18 12:44,TRUE,complete,10/10/18 14:19,10/10/18 14:25,pickUpCompleted
1.00E+12,10/10/18 12:31,7.42E+11,7.5ft christmas tree 28 lbs,https://www.target.com/p/7-5ft-pre-lit-artificial-christmas-tree-full-virginia-pine-clear-lights-wondershop-8482/-/A-52331490,1,129.99,driveUpDelivery,ios-10.3.3,Desktop,browser,10/10/18 12:41,pk227,10/10/18 12:55,TRUE,complete,10/10/18 14:14,10/10/18 14:19,pickUpCompleted
1.00E+12,10/10/18 12:31,73257014427,Tall FlexGuard Kitchen Trash Bags 13 Gallon,https://www.target.com/p/flexguard-tall-kitchen-drawstring-trash-bags-unscented-13-gallon-60ct-up-up-153/-/A-14738971,1,8.99,driveUpDelivery,ios-10.3.3,Desktop,browser,10/10/18 12:41,pk227,10/10/18 12:55,TRUE,complete,10/10/18 14:14,10/10/18 14:19,pickUpCompleted
